Huc 4th Name,Huc 5th Name,Huc 6th Code,Huc 6th Name,Total HUC Area   ,FS HUC Area,Total Perennial Stream Length,Total ECA Area,Perennial Stream Length Under Non-shading Covertypes,0 - 2% Gradient Perennial Stream Length,0 - 2% Gradient Perennial Stream Length w/in Active Allotment,Perennial Stream Length w/in 300' of Roads,Total Road Length,Number of Barriers on 2nd Order Streams,Number of Barriers on 3rd+ Order Streams,Portion of HUC over External FS Boundary ,Portion of Watershed in ECA,Portion of Perennial Streams under Non-shading Covertype,Portion of Total 0 - 2% Gradient Perennial Stream Length w/in Active Allotment,Portion of Total Perennial Stream Length w/in 300' of Roads,Road Density,Number of Barriers on 2nd Order Streams,Number of Barriers on 3rd+ Order Streams,Portion of Watershed in ECA,Portion of Perennial Streams under Non-shading Covertype,Portion of Total 0 - 2% Gradient Perennial Stream Length w/in Active Allotment,Portion of Total Perennial Stream Length w/in 300' of Roads,Road Density Rating,Barriers by Stream Order  Rating,RCA,Drainage Network,Road Density / Location,Barriers,Large Woody Debris,Sediment,Embeddedness,Temperature,Off-channel Habitat,Floodplain Connectivity,Streambank Stability,Width-Depth Ratio,Peak/Base Flows,Pool Frequency/Quality,Large Pools,INTEGRATED 6th Level HUC Rating
Lower Clark Fork,Little Thompson River,170102130302,McGinnis Creek,11203.76074,11221.39551,11.48101521,502.543706,3.242393255,1.147453189,1.031271696,5.629012108,54.54214859,0,0,100.1574004,4.478442148,28.24134623,89.87483813,49.02887077,3.110751695,0,0,FA,FUR,FUR,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Lower Clark Fork,Lynch Creek-Clark Fork ,170102130501,McLaughlin Creek,9352.05957,2699.070313,0,46.35659876,0,0,0,0,4.251624584,0,0,28.86070488,1.717502451,0,0,0,1.008139625,0,0,FA,FA,FA,FA,FAR,FA,FA,FAR,FA,FA,FA,FAR,FAR,FAR,FA,FAR,FAR,FAR,FAR,FA,FA,FAR
Lower Clark Fork,Middle Thompson River,170102130202,Meadow Creek,9611.863281,1019.789917,0.13242653,52.60938521,0,0,0,0.056284506,13.61413765,0,0,10.60970061,5.158845399,0,0,42.50243952,8.543963762,0,0,FA,FA,FA,FUR,FUR,FA,FAR,FUR,FUR,FA,FAR,FUR,FUR,FA,FAR,FUR,FUR,FUR,FUR,FAR,FAR,FUR
Middle Clark Fork,Trout Creek-Clark Fork,170102040606,Meadow Creek-Clark Fork,30272.28125,20267.45703,5.939590454,4270.547603,4.167714596,0,0,1.938632727,173.1212006,0,0,66.95054418,21.07095921,70.16838329,0,32.63916497,5.466772086,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Lower Clark Fork,Little Thompson River,170102130303,Middle Little Thompson River,18107.57617,12773.55176,14.11371994,1528.024115,5.951044083,1.949982882,1.82181716,1.869250298,60.53642273,0,0,70.54258194,11.96240595,42.16495798,93.42734118,13.24420709,3.033088313,0,0,FA,FUR,FUR,FAR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Bitterroot,Lolo Creek,170102051408,Middle Lolo Creek,35731.85156,23770.79102,27.27573776,1222.384813,18.30868721,3.176745415,0,11.19957542,153.4163055,2,0,66.52549469,5.142381724,67.1244436,0,41.06057743,4.130549778,2,0,FA,FUR,FA,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Blackfoot,Lower North Fork Blackfoot River,170102030702,Middle North Fork Blackfoot River,10443.95313,9947.691406,10.30367756,561.7153199,4.020013809,8.485800743,0,1.143386006,32.57207489,0,0,95.24833449,5.646690242,39.01533007,0,11.09687294,2.095574448,0,0,FA,FUR,FA,FAR,FAR,FA,FAR,FAR,FAR,FA,FUR,FAR,FAR,FA,FUR,FAR,FAR,FAR,FAR,FUR,FUR,FAR
Middle Clark Fork,Petty Creek,170102040403,Middle Petty Creek,16249.59473,14260.00586,14.15310478,376.8509856,6.785709858,0.237187266,0,3.272831917,64.27212524,2,0,87.75607084,2.642712698,47.94502664,0,23.12448023,2.884582276,2,0,FA,FUR,FA,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Clark Fork,Saint Regis River,170102040707,MIddle Saint Regis River,12823.50879,7712.240234,11.8003931,173.8877447,3.998342991,2.111739874,0,1.925067425,27.55100441,0,0,60.14141965,2.254698238,33.88313385,0,16.31358725,2.286319187,0,0,FA,FUR,FA,FUR,FAR,FA,FUR,FAR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Middle Clark Fork,Mill Creek-Clark Fork,170102040208,Mill Creek,23540.7793,18168.125,4.90376091,1018.749388,4.83679533,0.347499222,0,4.525129795,192.697113,0,0,77.17724537,5.607344668,98.63440365,0,92.27876069,6.78805063,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Bitterroot,Miller Creek-Bitterroot River,170102051601,Miller Creek,30649.56055,13472.23828,10.53376102,560.5961646,4.474916935,0.359996974,0,7.308005333,120.6411285,2,0,43.95573066,4.16112121,42.48166372,0,69.37698051,5.731068636,2,0,FA,FUR,FA,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Lower Clark Fork,Lynch Creek-Clark Fork ,170102130505,Miller Creek,16275.49805,5331.958496,0,329.4028931,0,0,0,0,55.67918777,0,0,32.76064721,6.177896795,0,0,0,6.683225348,0,0,FA,FA,FA,FA,FUR,FA,FA,FUR,FAR,FA,FA,FUR,FUR,FA,FA,FUR,FUR,FUR,FUR,FAR,FAR,FUR
Blackfoot,Clearwater River,170102031105,Morrell Creek,16447.10352,16003.11133,18.26394272,4588.043073,6.033271313,9.554590225,0,4.33247757,103.7106628,0,0,97.30048402,28.66969415,33.03378359,0,23.72148028,4.147619976,0,0,FAR,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Lower Clark Fork,Upper Noxon Reservoir,170102130904,Mosquito Creek-Noxon Reservoir,15305.77539,6068.85498,6.599143982,250.3132537,1.744578123,0,0,0.965764642,29.34780502,0,0,39.6507516,4.124554871,26.43643066,0,14.63469572,3.094915808,0,0,FA,FUR,FA,FAR,FUR,FA,FAR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Lower Clark Fork,Little Thompson River,170102130304,Mudd Creek,14071.05762,2643.466797,1.049922347,123.156691,0.984887302,0,0,1.049922347,29.44331741,0,0,18.78655371,4.658908188,93.80572808,0,100,7.128413024,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Lower Clark Fork,Lynch Creek-Clark Fork ,170102130512,Munson Creek-Clark Fork,26857.41602,20512.37109,13.12156963,569.3465162,1.096874833,0.333668619,0,0.231670603,16.78518486,0,0,76.37507302,2.775625078,8.35932639,0,1.765570809,0.523709242,0,0,FA,FA,FA,FA,FA,FA,FA,FA,FA ,FA,FA,FA,FA,FAR,FA,FA,FA,FA,FA,FA,FA,FAR
Lower Clark Fork,Upper Thompson River,170102130103,Murr Creek,19781.94141,9021.803711,10.41985703,168.4853423,3.161536694,0,0,0.565189242,28.72647858,0,0,45.60626041,1.867535004,30.34145945,0,5.424155447,2.037834881,0,0,FA,FUR,FA,FAR,FAR,FA,FAR,FAR,FAR,FA,FUR,FAR,FAR,FA,FUR,FAR,FAR,FAR,FAR,FUR,FUR,FAR
Middle Clark Fork,Trout Creek-Clark Fork,170102040605,Nemote Creek,22481.78711,12569.50098,0,783.6310249,0,0,0,0,111.7425308,0,0,55.90970556,6.234384534,0,0,0,5.689583052,0,0,FA,FA,FA,FA,FUR,FA,FA,FUR,FAR,FA,FA,FUR,FUR,FAR,FA,FUR,FUR,FUR,FUR,FAR,FAR,FUR
Middle Clark Fork,Fish Creek,170102040505,North Fork Fish Creek,27056.49414,27056.49414,29.87611008,0.406253727,5.142720222,2.298548937,0,0,0,0,0,100,0.001501502,17.21348666,0,0,0,0,0,FA,FAR,FA,FA,FA,FA,FA,FA,FA ,FA,FAR,FA,FA,FA,FAR,FA,FA,FA,FA,FAR,FAR,FA
Bitterroot,Miller Creek-Bitterroot River,170102051602,O'Brien Creek,16231.84082,12678.62598,4.678765297,788.2495388,4.400357723,0.504947722,0,2.46270752,88.38500977,0,0,78.10960024,6.217152712,94.04955034,0,52.63584222,4.461556509,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Clark Fork,Mill Creek-Clark Fork,170102040204,O'Keefe Creek,17541.37109,5229.058105,0,401.1964287,0,0,0,0,35.4691124,0,0,29.80985966,7.672441587,0,0,0,4.341170336,0,0,FA,FA,FA,FA,FUR,FA,FA,FUR,FAR,FA,FA,FUR,FUR,FAR,FA,FUR,FUR,FUR,FUR,FAR,FAR,FUR
Middle Clark Fork,Trout Creek-Clark Fork,170102040610,Oregon Gulch,20288.9043,20058.26758,26.70006752,673.3985813,2.6726861,1.431877494,0,7.873234749,73.86922455,1,0,98.86323719,3.357212076,10.01003499,0,29.48769603,2.356948501,1,0,FA,FAR,FA,FUR,FAR,FAR,FAR,FAR,FUR,FAR,FUR,FUR,FUR,FA,FUR,FUR,FAR,FAR,FAR,FUR,FUR,FUR
Middle Clark Fork,Saint Regis River,170102040702,Packer Creek,11653.91992,10360.69238,14.99096107,151.3055034,3.702276945,0.870837688,0,2.858539343,25.46729088,0,0,88.90306826,1.460380232,24.69672843,0,19.06841949,1.573163796,0,0,FA,FAR,FA,FUR,FAR,FA,FAR,FAR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FAR,FAR,FAR,FUR,FUR,FUR
Middle Clark Fork,Trout Creek-Clark Fork,170102040604,Quartz Creek,11529.90137,10821.68066,2.366048813,806.4228754,0,0,0,0.076850161,48.92250443,0,0,93.85753025,7.451918981,0,0,3.248037849,2.893303157,0,0,FA,FA,FA,FA,FUR,FA,FA,FUR,FAR,FA,FA,FUR,FUR,FAR,FA,FUR,FUR,FUR,FUR,FAR,FAR,FUR
Lower Clark Fork,Lower Thompson River,170102130401,Radio Creek,9768.611328,9722.297852,11.48458767,455.4867008,2.176413298,0.498406529,0,3.723792791,57.03252792,1,0,99.52589498,4.684969621,18.95073084,0,32.42426196,3.754340633,1,0,FA,FAR,FA,FUR,FUR,FAR,FAR,FUR,FUR,FAR,FUR,FUR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Flint-Rock,Lower Rock Creek,170102021301,Ranch Creek,27308.14063,27184.14453,38.85528564,1477.202838,2.044686317,0.239176676,0,0.646283031,14.13358688,0,0,99.54593725,5.43406042,5.262311893,0,1.663307887,0.332748952,0,0,FA,FA,FA,FA,FA,FA,FA,FA,FA ,FA,FA,FA,FA,FA,FA,FA,FA,FA,FA,FA,FA,FA
Blackfoot,Lower North Fork Blackfoot River,170102030703,Rock Creek,25419.4707,9665.515625,9.418441772,242.5546515,5.611379147,1.089598298,0,0.753297329,20.44967842,0,0,38.02406328,2.509484863,59.57863606,0,7.998109954,1.354070977,0,0,FA,FUR,FA,FAR,FAR,FA,FAR,FAR,FAR,FA,FUR,FAR,FAR,FAR,FUR,FAR,FAR,FAR,FAR,FUR,FUR,FUR
Middle Clark Fork,Mill Creek-Clark Fork,170102040206,Rock Creek,8874.950195,4169.338379,1.455027819,17.99374583,1.455027819,0,0,0,4.658628464,0,0,46.97872424,0.431573171,100,0,0,0.715106798,0,0,FA,FUR,FA,FA,FA,FA,FAR,FA,FA ,FA,FUR,FA,FA,FAR,FUR,FA,FA,FA,FA,FAR,FAR,FAR
Middle Clark Fork,Trout Creek-Clark Fork,170102040603,Rock Creek-Clark Fork,14397.80371,7525.641113,3.392709255,301.6399352,2.180338144,0,0,1.877478957,61.2271347,0,0,52.26936875,4.008162635,64.26539913,0,55.33863399,5.206914018,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Clark Fork,Mill Creek-Clark Fork,170102040210,Roman Creek-Clark Fork,37353.00391,12867.16211,11.72239494,521.9621778,5.530586243,4.660410881,0,1.802189589,73.76287842,0,0,34.44746276,4.056544663,47.1796614,0,15.37390266,3.668893093,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Flint-Rock,Cramer Creek-Clark Fork,170102021402,Ryan Creek-Clark Fork,25519.18359,6821.773438,6.656872272,249.3523763,0.650129199,0,0,1.095899463,64.84145355,0,0,26.73194231,3.65524271,9.766286214,0,16.46267823,6.08324663,0,0,FA,FA,FA,FUR,FUR,FA,FAR,FUR,FUR,FA,FAR,FUR,FUR,FA,FAR,FUR,FUR,FUR,FUR,FAR,FAR,FUR
Blackfoot,Clearwater River,170102031108,Salmon Lake-Clearwater River,9689.376953,4016.56958,0.51960206,142.4994095,0.519602001,0.089717694,0,0.089717701,22.59511948,0,0,41.45333182,3.547788896,99.99998853,0,17.26661765,3.60030523,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Clark Fork,Saint Regis River,170102040705,Savenac Creek,10620.1377,9428.994141,14.02799129,134.3601023,1.516625166,1.198259115,0,2.1619277,20.43279266,0,0,88.78410442,1.424967502,10.81142078,0,15.41152724,1.38689102,0,0,FA,FAR,FA,FUR,FAR,FA,FAR,FAR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FAR,FAR,FAR,FUR,FUR,FUR
Middle Clark Fork,Trout Creek-Clark Fork,170102040602,Sawmill Creek-Clark Fork,24052.11328,11068.67578,0.676653028,367.8568921,0.676653922,0.676653028,0,0,46.96821213,0,0,46.01955617,3.323404708,100.0001321,0,0,2.715740921,0,0,FA,FUR,FA,FA,FUR,FA,FAR,FUR,FAR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Clark Fork,Trout Creek-Clark Fork,170102040609,Second Creek-Clark Fork,28030.2832,23008.11328,0,1795.850319,0,0,0,0,293.0586853,0,0,82.08305679,7.805291538,0,0,0,8.151800902,0,0,FA,FA,FA,FA,FUR,FA,FA,FUR,FAR,FA,FA,FUR,FUR,FAR,FA,FUR,FUR,FUR,FUR,FAR,FAR,FUR
Blackfoot,Clearwater River,170102031107,Seeley Lake-Clearwater River,24113.80273,13303.76367,12.64466095,1586.404421,5.685808659,0.001329842,0,7.456785679,145.2579193,2,0,55.17074108,11.92447837,44.96608237,0,58.97181196,6.987877314,2,0,FA,FUR,FA,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Clark Fork,Dry Creek-Clark Fork ,170102040806,Sevenmile Creek-Clark Fork,21211.08594,17376.70508,6.095832825,265.0253932,1.039023519,0.494091541,0.091759801,0.271864384,35.54671097,0,0,81.92275082,1.525176332,17.04481649,18.57141711,4.459839898,1.309217997,0,0,FA,FAR,FAR,FA,FAR,FA,FAR,FAR,FA,FA,FAR,FAR,FAR,FAR,FAR,FAR,FAR,FAR,FAR,FAR,FAR,FAR
Blackfoot,Cottonwood Creek-Blackfoot River,170102030908,Shanley Creek,8895.106445,6164.070801,6.554592609,1272.292494,0.028785856,0,0,2.688368797,46.30093384,0,0,69.29732476,20.6404588,0.439170795,0,41.01504026,4.807309749,0,0,FA,FA,FA,FUR,FUR,FA,FAR,FUR,FUR,FA,FAR,FUR,FUR,FA,FAR,FUR,FUR,FUR,FUR,FAR,FAR,FUR
Middle Clark Fork,Mill Creek-Clark Fork,170102040209,Sixmile Creek,14812.72852,10334.16895,4.176727772,570.4666138,2.071187019,0,0,2.204846382,104.7010727,1,0,69.76546512,5.520198255,49.58874824,0,52.78884578,6.484187251,1,0,FA,FUR,FA,FUR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Clark Fork,Dry Creek-Clark Fork ,170102040803,Slowey Gulch-Clark Fork,27109.04492,17662.49219,16.0519104,742.7527892,6.533296108,0.417479187,0,6.050857544,73.7755127,0,0,65.15350223,4.205254736,40.70105019,0,37.69556017,2.673254013,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Bitterroot,Lolo Creek,170102051407,South Fork Lolo Creek,24876.58594,22989.69922,21.97216034,3634.705508,3.853346586,2.6045928,0,0.934283853,51.11095428,0,0,92.41500934,15.81014816,17.53740427,0,4.252125591,1.422855098,0,0,FA,FAR,FA,FA,FAR,FA,FA,FAR,FA,FA,FAR,FAR,FAR,FAR,FAR,FAR,FAR,FAR,FAR,FAR,FAR,FAR
Lower Clark Fork,Upper Noxon Reservoir,170102130902,Sqaylth-kwum Creek-Noxon Reservoir,21812.84375,11633.17188,10.75912189,102.09318,0,0,0,0.537211478,8.012134552,0,0,53.33175265,0.877603985,0,0,4.993079203,0.440788305,0,0,FA,FA,FA,FA,FA,FA,FA,FA,FA ,FA,FA,FA,FA,FA,FA,FA,FA,FA,FA,FA,FA,FA
Middle Clark Fork,Dry Creek-Clark Fork ,170102040807,Stegel Creek-Clark Fork,30081.63867,28162.42578,13.61690903,296.4956525,4.158921242,0.036345467,0,4.984292984,49.16190338,3,0,93.61998556,1.052805802,30.54232964,0,36.60370334,1.117219746,3,0,FA,FUR,FA,FUR,FAR,FAR,FUR,FAR,FUR,FAR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Middle Clark Fork,Ninemile Creek,170102040305,Stony Creek-Ninemile Creek,26123.63672,18441.17969,1.125167489,982.5692026,1.12516737,0,0,0.479123116,103.3868103,0,0,70.59193131,5.328125528,99.99998941,0,42.58238175,3.588032854,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Lower Clark Fork,Lynch Creek-Clark Fork ,170102130509,Swamp Creek,28796.19727,19192.77734,28.70722771,5074.718988,7.702533245,0.752536237,0.17296201,11.43199348,134.4074707,0,0,66.65038848,26.44077455,26.83133782,22.9838779,39.8227011,4.481935038,0,0,FAR,FUR,FUR,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Flint-Rock,Cramer Creek-Clark Fork,170102021403,Swartz Creek,16087.88867,15764.20605,28.23763657,1279.295978,3.767253876,0.242825761,0,16.22739792,186.5734558,3,1,97.98803545,8.115194468,13.34125066,0,57.46726671,7.574565526,3,1,FA,FAR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Clark Fork,Dry Creek-Clark Fork ,170102040804,Tamarack Creek,17745.72461,16274.34375,29.41924286,680.2843508,5.80848074,0.865261972,0.741015553,10.54200554,115.2279739,7,2,91.70853323,4.18010312,19.74381451,85.64060105,35.83370785,4.531421018,7,2,FA,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Clark Fork,Dry Creek-Clark Fork ,170102040801,Thompson Creek-Clark Fork,29439.43164,20176.85547,4.622126102,753.424862,0,0,0,0,74.91633606,0,0,68.53683765,3.73410447,0,0,0,2.376309587,0,0,FA,FA,FA,FA,FAR,FA,FA,FAR,FA,FA,FA,FAR,FAR,FA,FA,FAR,FAR,FAR,FAR,FA,FA,FAR
Middle Clark Fork,Trout Creek-Clark Fork,170102040601,Town of Alberton-Clark Fork,20741.5918,11174.97852,1.167329669,211.818788,0,0,0,0,28.35081482,0,0,53.87714996,1.895473782,0,0,0,1.623673948,0,0,FA,FA,FA,FA,FAR,FA,FA,FAR,FA,FA,FA,FAR,FAR,FAR,FA,FAR,FAR,FAR,FAR,FA,FA,FAR
Lower Clark Fork,Lynch Creek-Clark Fork ,170102130510,Town of Plains-Clark Fork,19446.26172,1241.611816,0.009762956,66.63996156,0.009762958,0.009762956,0,0,3.796165705,0,0,6.384835473,5.367213865,100.0000191,0,0,1.956767823,0,0,FA,FUR,FA,FA,FAR,FA,FAR,FAR,FA,FA,FUR,FAR,FAR,FUR,FUR,FAR,FAR,FAR,FAR,FUR,FUR,FUR
Blackfoot,Cottonwood Creek-Blackfoot River,170102030909,Town of Woodworth-Cottonwood Creek,35928.35156,18057.94727,16.48226929,5474.469991,3.059310913,0.745328963,0,7.958133698,176.5342865,2,1,50.26099579,30.3161257,18.56122394,0,48.28299768,6.2566327,2,1,FAR,FAR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Blackfoot,Clearwater River,170102031106,Trail Creek,18922.25195,15177.00879,12.97843838,5264.481892,5.669516087,0,0,6.192727089,148.6404266,0,0,80.20720169,34.68721647,43.68411608,0,47.7155025,6.268025167,0,0,FAR,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Middle Clark Fork,Saint Regis River,170102040708,Twelvemile Creek,38371.15625,36236.86328,65.53973389,1490.136323,17.06097794,3.275283098,0,25.46476173,247.9290161,1,1,94.43776738,4.112211124,26.03150322,0,38.8539291,4.378816375,1,1,FA,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Lower Clark Fork,Upper Thompson River,170102130105,Twin Lakes Creek-Thompson River,32532.95508,2120.150391,1.96789217,22.38016164,0.653199971,0.653199911,0,0.701162875,5.671668053,0,0,6.516931479,1.055593119,33.19287412,0,35.63014709,1.712080223,0,0,FA,FUR,FA,FUR,FAR,FA,FUR,FAR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR
Middle Clark Fork,Saint Regis River,170102040710,Twomile Creek,11035.72461,10955.76953,15.20623398,677.5141517,5.433383942,1.038125634,0,7.656449318,126.8755417,4,1,99.27548864,6.18408547,35.7312925,0,50.35072674,7.411651591,4,1,FA,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Flint-Rock,Bear Creek-Clark Fork ,170102020611,Tyler Creek,9158.652344,6367.367188,9.740478516,186.2051884,0.785759866,0,0,2.554726839,40.03969574,0,0,69.52297072,2.924367056,8.066953435,0,26.22793978,4.024489953,0,0,FA,FA,FA,FUR,FUR,FA,FAR,FUR,FUR,FA,FAR,FUR,FUR,FA,FAR,FUR,FUR,FUR,FUR,FAR,FAR,FUR
Middle Clark Fork,Fish Creek,170102040506,Upper Fish Creek,14018.12891,7494.657227,5.944621563,80.1976489,4.536858082,4.023656368,0,3.10164547,6.471037388,0,1,53.46403416,1.070064267,76.31870311,0,52.1756589,0.552588838,0,1,FA,FUR,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FAR,FAR,FA,FUR,FUR,FUR
Lower Clark Fork,Lower Thompson River,170102130402,Upper Fishtrap Creek,12317.2793,12206.17578,9.870064735,1013.484781,9.805146217,9.173724174,0,6.588899612,130.6266785,0,0,99.09798655,8.303049205,99.34226857,0,66.75639714,6.849079984,0,0,FA,FUR,FA,FUR,FUR,FA,FUR,FUR,FUR,FA,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Blackfoot,Gold Creek-Blackfoot River,170102031301,Upper Gold Creek,15609.2832,8200.457031,5.331654549,2087.353503,0.006967674,0.503612578,0,0,8.030745506,0,0,52.53576942,25.45411183,0.130685024,0,0,0.626754961,0,0,FAR,FA,FA,FA,FA,FA,FA,FA,FA ,FA,FA,FAR,FAR,FA,FA,FAR,FAR,FAR,FAR,FA,FA,FAR
Lower Clark Fork,Little Thompson River,170102130301,Upper Little Thompson River,17121.20313,15880.71582,17.73815155,1591.242149,10.48957634,4.562318802,4.562318802,7.549128532,78.97718811,1,1,92.75467211,10.01996488,59.13567888,100,42.55871031,3.182816251,1,1,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Bitterroot,Lolo Creek,170102051405,Upper Lolo Creek,14089.8291,12993.19434,15.08018303,451.9555109,8.75785923,5.534543514,0,6.634448051,95.20755005,0,2,92.21683416,3.47840184,58.07528472,0,43.99447963,4.689595988,0,2,FA,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FAR,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Blackfoot,Monture Creek,170102030801,Upper Monture Creek,42010.02734,41974.64844,67.2843399,10617.29581,6.341362476,8.83288002,0,0.988152921,7.992146492,0,0,99.91578462,25.29454374,9.424722729,0,1.46862245,0.121858644,0,0,FAR,FA,FA,FA,FA,FA,FA,FA,FA ,FA,FA,FAR,FAR,FA,FA,FAR,FAR,FAR,FAR,FA,FA,FAR
Blackfoot,Upper North Fork Blackfoot River,170102030604,Upper North Fork Blackfoot River ,28654.0625,29601.79688,40.82803726,653.0583839,2.807280779,8.111151695,0,0,0,0,0,103.3075044,2.2061444,6.875865134,0,0,0,0,0,FA,FA,FA,FA,FA,FA,FA,FA,FA ,FA,FA,FA,FA,FA,FA,FA,FA,FA,FA,FA,FA,FA
Middle Clark Fork,Petty Creek,170102040401,Upper Petty Creek,9861.05957,9851.614258,12.68820095,258.7855594,1.600731015,0,0,4.296511173,50.85881805,2,0,99.90421605,2.626834066,12.61590214,0,33.86225667,3.303990869,2,0,FA,FAR,FA,FUR,FUR,FAR,FAR,FUR,FUR,FAR,FUR,FUR,FUR,FA,FUR,FUR,FUR,FUR,FUR,FUR,FUR,FUR
Blackfoot,Placid Creek,170102031001,Upper Placid Creek,10458.39551,5334.32666,4.191039562,398.5458399,0.300081789,0.418091834,0,2.973862171,21.95738029,0,0,51.00521066,7.47134297,7.160080096,0,70.95762584,2.634394983,0,0,FA,FA,FA,FUR,FUR,FA,FAR,FUR,FUR,FA,FAR,FUR,FUR,FA,FAR,FUR,FUR,FUR,FUR,FAR,FAR,FUR
